Accel_x,Accel_y,Accel_z
-0.376,0.935,0.571
-0.355,0.965,0.533
-0.351,0.996,0.433
-0.353,0.999,0.29
-0.368,0.977,0.218
-0.372,0.96,0.074
-0.415,0.955,0.055
-0.399,0.986,0.03
-0.312,0.981,-0.029
-0.256,0.964,-0.074
-0.228,0.944,-0.149
-0.183,0.917,-0.185
-0.168,0.915,-0.246
-0.173,0.917,-0.306
-0.189,0.92,-0.329
-0.216,0.929,-0.367
-0.229,0.935,-0.385
-0.24,0.949,-0.388
-0.238,0.966,-0.386
-0.233,0.976,-0.373
-0.225,0.989,-0.369
-0.212,1.002,-0.351
-0.198,1.01,-0.311
-0.171,1.021,-0.29
-0.147,1.04,-0.237
-0.091,1.053,-0.191
-0.056,1.086,-0.17
-0.054,1.134,-0.166
-0.047,1.147,-0.195
-0.053,1.159,-0.377
-0.038,1.125,-0.493
-0.028,1.033,-0.786
-0.018,0.966,-0.979
0.004,0.848,-1.007
0.005,0.817,-0.948
0.004,0.826,-0.833
-0.029,0.831,-0.796
-0.061,0.829,-0.718
-0.111,0.809,-0.684
-0.122,0.787,-0.629
-0.109,0.777,-0.599
-0.083,0.75,-0.605
-0.074,0.729,-0.65
-0.052,0.719,-0.71
-0.021,0.719,-0.735
-0.01,0.725,-0.776
0.003,0.759,-0.788
0.025,0.786,-0.784
0.034,0.797,-0.759
0.044,0.811,-0.747
0.041,0.816,-0.757
0,0.818,-0.784
-0.034,0.801,-0.786
-0.041,0.752,-0.761
-0.046,0.719,-0.746
-0.058,0.675,-0.744
-0.062,0.608,-0.76
-0.083,0.569,-0.775
-0.113,0.484,-0.808
-0.134,0.407,-0.813
-0.137,0.377,-0.794
-0.148,0.326,-0.789
-0.158,0.286,-0.781
0.23,1.384,-0.056
0.213,1.266,-0.569
-0.206,1.12,-1.173
-0.176,0.896,-1.109
-0.031,0.509,-0.747
-0.14,0.966,-0.881
-0.069,1.015,-0.268
0.142,1.031,-0.062
0.119,1.091,-0.066
0.006,1.053,-0.087
-0.141,0.985,-0.144
-0.229,0.97,-0.372
-0.284,0.97,-0.442
-0.239,0.884,-0.405
-0.218,0.943,-0.42
-0.121,0.971,-0.34
-0.087,0.965,-0.245
-0.105,0.998,-0.192
-0.118,1.002,-0.149
-0.14,1.007,-0.099
-0.201,1.024,-0.071
-0.26,1.073,-0.055
-0.288,1.109,-0.007
-0.333,1.122,0.02
-0.365,1.146,0.068
-0.37,1.157,0.118
-0.367,1.149,0.145
-0.359,1.135,0.189
-0.333,1.123,0.203
-0.316,1.084,0.225
-0.269,1.061,0.239
-0.225,1.043,0.254
-0.183,1.046,0.268
-0.169,1.029,0.29
-0.164,1.016,0.274
-0.17,0.992,0.266
-0.173,0.977,0.264
-0.183,0.956,0.267
-0.2,0.954,0.28
-0.204,0.889,0.352
-0.261,0.751,0.381
-0.393,0.78,0.38
-0.488,0.836,0.376
-0.508,0.842,0.391
-0.52,0.837,0.391
-0.515,0.827,0.38
-0.499,0.824,0.373
-0.49,0.842,0.346
-0.46,0.864,0.343
-0.426,0.909,0.349
-0.408,0.93,0.366
-0.385,0.932,0.37
-0.371,0.924,0.371
-0.366,0.91,0.367
-0.357,0.904,0.373
-0.335,0.906,0.377
-0.326,0.916,0.385
-0.314,0.92,0.38
-0.336,0.923,0.384
-0.351,0.924,0.387
-0.378,0.924,0.39
-0.393,0.917,0.394
-0.413,0.913,0.408
-0.421,0.903,0.418
-0.414,0.897,0.468
-0.393,0.897,0.622
-0.368,0.905,0.566
-0.359,0.92,0.624
-0.356,0.933,0.642
-0.365,0.955,0.637
-0.386,0.964,0.595
-0.4,0.987,0.569
-0.404,1,0.498
-0.398,1.005,0.467
-0.388,1.017,0.406
-0.384,1.025,0.335
-0.368,1.038,0.301
-0.363,1.051,0.224
-0.367,1.048,0.175
-0.371,1.077,0.126
-0.368,1.091,0.071
-0.366,1.112,0.05
-0.363,1.118,0.018
-0.369,1.104,0.015
-0.39,1.029,-0.014
-0.368,1.001,-0.069
-0.317,0.966,-0.088
-0.278,0.943,-0.116
-0.261,0.935,-0.132
-0.225,0.921,-0.132
-0.206,0.91,-0.136
-0.187,0.905,-0.172
-0.172,0.896,-0.194
-0.158,0.883,-0.235
-0.14,0.888,-0.302
-0.155,0.923,-0.347
-0.163,0.98,-0.474
-0.239,1.037,-0.834
-0.249,1.057,-0.952
-0.203,0.921,-1.052
-0.146,0.859,-0.908
-0.132,0.785,-0.898
-0.127,0.769,-0.712
-0.129,0.777,-0.571
-0.152,0.811,-0.494
-0.144,0.837,-0.476
-0.127,0.833,-0.506
-0.105,0.829,-0.605
-0.1,0.785,-0.656
-0.099,0.721,-0.732
-0.104,0.703,-0.752
-0.11,0.677,-0.748
-0.109,0.672,-0.712
-0.108,0.672,-0.691
-0.115,0.666,-0.678
-0.12,0.679,-0.656
-0.121,0.675,-0.661
-0.127,0.661,-0.669
-0.13,0.633,-0.691
0.176,1.398,0.429
-0.034,1.491,-0.242
-0.356,1.555,-0.45
-0.322,1.381,-0.438
-0.263,1.125,-0.211
-0.384,1.389,-0.172
-0.069,1.187,0.364
-0.038,1.167,0.461
-0.087,1.159,0.455
-0.158,1.102,0.437
-0.353,1.085,0.336
-0.526,1.125,0.288
-0.556,1.078,0.196
-0.584,1.055,0.166
-0.561,0.993,0.163
-0.496,0.965,0.171
-0.436,0.945,0.178
-0.411,0.902,0.191
-0.39,0.892,0.175
-0.39,0.887,0.165
-0.383,0.906,0.15
-0.389,0.959,0.182
-0.4,0.98,0.202
-0.414,0.987,0.203
-0.422,1.002,0.201
-0.425,1.019,0.212
-0.434,1.025,0.217
-0.445,1.031,0.212
-0.447,1.02,0.207
-0.431,1.01,0.211
-0.4,0.988,0.245
-0.382,0.968,0.31
-0.356,0.952,0.472
-0.335,0.93,0.412
-0.328,0.907,0.465
-0.323,0.897,0.481
-0.322,0.885,0.496
-0.323,0.878,0.488
-0.329,0.883,0.483
-0.334,0.884,0.458
-0.336,0.89,0.428
-0.34,0.888,0.405
-0.345,0.888,0.356
-0.362,0.889,0.309
-0.378,0.893,0.286
-0.386,0.896,0.251
-0.389,0.895,0.242
-0.383,0.897,0.235
-0.372,0.904,0.234
-0.366,0.908,0.235
-0.35,0.922,0.235
-0.344,0.929,0.25
-0.338,0.923,0.258
-0.34,0.904,0.249
-0.337,0.884,0.236
-0.319,0.875,0.229
-0.307,0.859,0.23
-0.279,0.855,0.249
-0.261,0.86,0.259
-0.255,0.866,0.28
-0.245,0.867,0.289
-0.243,0.869,0.304
-0.244,0.858,0.314
-0.254,0.852,0.322
-0.263,0.843,0.334
-0.288,0.835,0.337
-0.303,0.841,0.336
-0.31,0.844,0.363
-0.355,0.836,0.374
-0.402,0.814,0.392
-0.429,0.804,0.406
-0.486,0.788,0.404
-0.515,0.782,0.403
-0.565,0.779,0.401
-0.588,0.775,0.403
-0.619,0.773,0.404
-0.62,0.783,0.405
-0.608,0.773,0.427
-0.59,0.764,0.407
-0.595,0.78,0.38
-0.505,0.758,0.415
-0.481,0.765,0.379
-0.459,0.775,0.431
-0.429,0.804,0.438
-0.435,0.866,0.41
-0.434,0.877,0.405
-0.433,0.9,0.37
-0.438,0.915,0.347
-0.427,0.913,0.346
-0.428,0.928,0.331
-0.444,0.931,0.332
-0.473,0.934,0.326
-0.484,0.941,0.335
-0.489,0.946,0.344
-0.487,0.939,0.366
-0.484,0.927,0.388
-0.486,0.909,0.401
-0.486,0.904,0.431
-0.482,0.908,0.446
-0.494,0.887,0.47
-0.506,0.905,0.506
-0.475,0.896,0.567
-0.467,0.899,0.633
-0.462,0.896,0.67
-0.472,0.885,0.661
-0.486,0.91,0.625
-0.512,0.922,0.553
-0.533,0.96,0.508
-0.534,0.989,0.407
-0.519,0.997,0.35
-0.502,0.998,0.252
-0.46,0.999,0.161
-0.42,1,0.107
-0.406,1.001,-0.002
-0.381,0.996,-0.123
-0.37,0.99,-0.181
-0.359,0.972,-0.277
-0.342,0.97,-0.31
-0.348,0.966,-0.352
-0.354,0.977,-0.703
-0.333,0.884,-0.795
-0.317,0.843,-0.699
-0.324,0.853,-0.632
-0.338,0.902,-0.494
-0.335,0.936,-0.329
-0.318,0.985,-0.257
-0.309,1.016,-0.148
-0.299,1.016,-0.117
-0.296,0.982,-0.135
-0.296,0.952,-0.203
-0.285,0.935,-0.294
-0.27,0.918,-0.34
-0.263,0.932,-0.425
-0.242,0.935,-0.498
-0.234,0.94,-0.523
-0.239,0.914,-0.557
-0.256,0.892,-0.562
-0.274,0.838,-0.542
-0.26,0.79,-0.547
-0.203,0.775,-0.557
-0.167,0.753,-0.559
-0.163,0.734,-0.577
-0.161,0.72,-0.587
-0.164,0.702,-0.597
-0.17,0.688,-0.598
-0.169,0.661,-0.592
-0.165,0.645,-0.576
-0.164,0.641,-0.573
-0.165,0.649,-0.569
-0.168,0.643,-0.592
-0.179,0.629,-0.625
-0.184,0.622,-0.636
-0.186,0.621,-0.655
-0.183,0.615,-0.669
-0.186,0.61,-0.669
-0.187,0.599,-0.667
-0.189,0.592,-0.651
-0.195,0.568,-0.648
-0.191,0.543,-0.639
-0.189,0.527,-0.638
-0.186,0.499,-0.637
-0.183,0.474,-0.642
-0.183,0.466,-0.642
-0.182,0.46,-0.639
-0.182,0.456,-0.636
-0.182,0.453,-0.635
-0.177,0.442,-0.637
-0.175,0.433,-0.645
-0.179,0.429,-0.657
-0.175,0.432,-0.667
-0.173,0.439,-0.675
-0.17,0.445,-0.678
-0.166,0.448,-0.68
-0.165,0.449,-0.683
-0.164,0.445,-0.683
-0.161,0.452,-0.682
-0.163,0.452,-0.677
-0.165,0.456,-0.676
-0.168,0.465,-0.677
-0.17,0.467,-0.677
-0.177,0.462,-0.677
-0.175,0.461,-0.674
-0.177,0.461,-0.667
-0.175,0.468,-0.658
-0.176,0.472,-0.657
-0.176,0.477,-0.66
-0.18,0.49,-0.663
-0.186,0.509,-0.666
-0.189,0.545,-0.664
-0.19,0.558,-0.658
-0.18,0.572,-0.658
-0.184,0.574,-0.666
-0.213,0.581,-0.661
-0.22,0.543,-0.635
-0.224,0.529,-0.597
-0.229,0.533,-0.584
-0.229,0.549,-0.574
-0.268,0.573,-0.736
-0.314,0.565,-0.671
-0.272,0.547,-0.636
-0.238,0.565,-0.591
-0.226,0.608,-0.555
-0.205,0.629,-0.526
-0.196,0.673,-0.517
-0.188,0.705,-0.482
-0.179,0.724,-0.439
-0.177,0.753,-0.418
-0.18,0.771,-0.386
-0.195,0.779,-0.254
-0.212,0.799,-0.361
-0.223,1.101,-0.287
-0.036,1.21,-0.092
0.077,1.243,0.12
-0.083,1.207,-0.418
-0.34,1.102,-0.693
-0.308,0.827,-0.641
-0.227,0.666,-0.561
-0.26,0.892,-0.341
-0.206,0.993,-0.064
-0.082,1.087,0.058
-0.055,1.146,0.102
-0.095,1.124,0.086
-0.143,1.026,-0.016
-0.306,1.047,-0.112
-0.411,1.064,-0.106
-0.427,1.035,-0.022
-0.439,1.017,0.021
-0.427,1.088,0.064
-0.377,1.026,0.167
-0.341,0.939,0.166
-0.331,0.924,0.213
-0.296,0.89,0.363
-0.294,0.884,0.273
-0.304,0.918,0.318
-0.321,0.936,0.342
-0.334,0.957,0.388
-0.335,0.962,0.424
-0.323,0.98,0.44
-0.361,1.161,0.506
-0.392,1.174,0.492
-0.405,1.175,0.444
-0.414,1.175,0.404
-0.411,1.145,0.398
-0.407,1.088,0.387
-0.393,1.058,0.388
-0.366,1.007,0.389
-0.35,0.965,0.385
-0.346,0.947,0.37
-0.346,0.926,0.358
-0.35,0.9,0.34
-0.356,0.886,0.339
-0.363,0.855,0.329
-0.363,0.844,0.328
-0.364,0.818,0.331
-0.365,0.795,0.345
-0.367,0.788,0.366
-0.366,0.775,0.38
-0.375,0.771,0.421
-0.382,0.776,0.477
-0.401,0.793,0.51
-0.408,0.814,0.566
-0.429,0.823,0.586
-0.439,0.827,0.614
-0.449,0.823,0.628
-0.44,0.816,0.63
-0.429,0.815,0.634
-0.401,0.817,0.637
-0.258,0.833,0.648
-0.353,0.841,0.651
-0.338,0.865,0.648
-0.335,0.876,0.623
-0.343,0.898,0.604
-0.35,0.915,0.56
-0.357,0.92,0.512
-0.36,0.924,0.49
-0.358,0.927,0.443
-0.344,0.931,0.417
-0.339,0.934,0.358
-0.344,0.933,0.287
-0.355,0.928,0.255
-0.362,0.924,0.2
-0.379,0.905,0.177
-0.385,0.893,0.146
-0.397,0.891,0.137
-0.419,0.902,0.136
-0.406,0.89,0.145
-0.378,0.879,0.154
-0.364,0.859,0.159
-0.363,0.862,0.165
-0.357,0.876,0.172
-0.353,0.918,0.2
-0.354,0.972,0.246
-0.354,0.997,0.308
-0.346,1.032,0.34
-0.34,1.046,0.401
-0.329,1.072,0.454
-0.328,1.097,0.47
-0.325,1.094,0.463
-0.315,1.089,0.428
-0.297,1.065,0.396
-0.291,1.051,0.317
-0.333,0.999,0.272
-0.338,0.979,0.154
-0.299,0.976,0.098
-0.299,0.966,-0.009
-0.285,0.962,-0.1
-0.28,0.929,-0.141
-0.276,0.905,-0.219
-0.256,0.899,-0.258
-0.235,0.892,-0.324
-0.218,0.894,-0.336
-0.2,0.93,-0.347
-0.241,1.023,-0.445
-0.262,1.066,-0.613
-0.267,1.116,-0.704
-0.13,1.071,-0.785
-0.175,1.02,-0.754
-0.165,0.986,-0.746
-0.168,0.956,-0.681
-0.181,0.95,-0.6
-0.2,0.953,-0.569
-0.216,0.96,-0.552
-0.211,0.932,-0.539
-0.183,0.91,-0.562
-0.144,0.871,-0.585
-0.123,0.843,-0.635
-0.08,0.844,-0.687
-0.067,0.852,-0.707
-0.062,0.821,-0.737
-0.059,0.799,-0.745
-0.06,0.747,-0.731
-0.058,0.703,-0.72
-0.064,0.686,-0.704
-0.075,0.679,-0.703
-0.097,0.663,-0.705
-0.104,0.63,-0.698
-0.122,0.604,-0.691
-0.133,0.553,-0.687
-0.13,0.521,-0.677
-0.12,0.508,-0.673
-0.115,0.501,-0.674
-0.111,0.502,-0.688
-0.109,0.508,-0.706
-0.101,0.515,-0.712
-0.09,0.539,-0.716
-0.088,0.545,-0.714
-0.095,0.543,-0.709
-0.1,0.518,-0.711
-0.122,0.503,-0.71
-0.134,0.467,-0.709
-0.14,0.436,-0.699
-0.152,0.423,-0.681
-0.159,0.399,-0.671
-0.164,0.386,-0.654
-0.172,0.355,-0.651
-0.177,0.32,-0.648
-0.185,0.302,-0.646
-0.399,0.935,-0.703
-0.236,0.767,-0.327
-0.377,1.158,-0.393
-0.279,1.291,-0.094
-0.274,1.168,-0.132
-0.356,1.252,-0.355
-0.453,1.195,-0.413
-0.532,1.184,-0.417
-0.588,1.076,-0.439
-0.583,1.097,-0.427
-0.449,1.119,-0.393
-0.398,1.077,-0.361
-0.328,1.094,-0.337
-0.248,1.072,-0.269
-0.227,1.054,-0.256
-0.21,1.061,-0.249
-0.206,1.075,-0.211
-0.22,1.095,-0.161
-0.244,1.144,-0.131
-0.253,1.179,-0.05
-0.273,1.196,0.051
-0.295,1.203,0.106
-0.327,1.193,0.203
-0.342,1.181,0.255
-0.386,1.15,0.264
-0.411,1.118,0.254
-0.446,1.097,0.262
-0.446,1.055,0.277
-0.438,1.122,0.328
-0.436,1.127,0.315
-0.436,1.121,0.301
-0.43,1.136,0.277
-0.38,1.145,0.322
-0.343,1.112,0.343
-0.308,1.064,0.393
-0.293,0.992,0.414
-0.284,0.954,0.423
-0.292,0.899,0.429
-0.305,0.91,0.458
-0.337,0.912,0.461
-0.35,0.823,0.466
-0.352,0.771,0.515
-0.337,0.673,0.562
-0.338,0.789,0.679
-0.378,0.792,0.688
-0.431,0.739,0.679
-0.456,0.693,0.7
-0.443,0.423,0.747
-0.454,0.303,0.836
-0.548,0.348,0.866
-0.62,0.459,0.886
-0.605,0.483,0.935
-0.543,0.487,0.946
-0.515,0.487,0.967
-0.474,0.492,0.981
-0.461,0.512,0.998
-0.462,0.533,1.003
-0.472,0.55,0.968
-0.493,0.536,0.87
-0.507,0.547,0.812
-0.471,0.565,0.795
-0.458,0.724,0.742
-0.44,0.757,0.706
-0.444,0.816,0.556
-0.456,0.875,0.469
-0.447,0.916,0.327
-0.439,0.922,0.216
-0.421,0.894,0.159
-0.417,0.866,0.067
-0.421,0.856,0.019
-0.425,0.86,0.008
-0.413,0.86,-0.027
-0.383,0.86,-0.044
-0.35,0.841,-0.083
-0.341,0.819,-0.122
-0.33,0.819,-0.137
-0.32,0.834,-0.14
-0.319,0.978,-0.122
-0.322,0.904,-0.105
-0.327,0.953,-0.058
-0.358,0.969,-0.01
-0.398,0.995,0.019
-0.414,0.996,0.068
-0.436,0.99,0.091
-0.442,0.976,0.134
-0.437,0.97,0.165
-0.416,0.974,0.183
-0.407,0.981,0.216
-0.395,0.987,0.228
-0.379,1.001,0.256
-0.369,1.015,0.275
-0.35,1.019,0.283
-0.327,1.031,0.277
-0.316,1.039,0.263
-0.314,1.033,0.252
-0.306,1.022,0.189
-0.269,1.021,0.089
-0.254,1.017,0.036
-0.251,1.015,-0.052
-0.25,1.016,-0.086
-0.249,1.012,-0.14
-0.247,1.006,-0.187
-0.249,0.984,-0.211
-0.243,0.968,-0.232
-0.228,0.967,-0.234
-0.248,0.987,-0.267
-0.265,1.006,-0.329
-0.26,1.017,-0.335
-0.241,1.005,-0.336
-0.228,0.997,-0.334
-0.211,0.988,-0.35
-0.204,0.994,-0.439
-0.192,0.989,-0.517
-0.19,1.007,-0.563
-0.19,1.005,-0.581
-0.193,1.006,-0.553
-0.21,1.03,-0.535
-0.218,1.016,-0.514
-0.219,1.004,-0.517
-0.783,0.937,0.317
-0.689,0.916,0.346
-0.514,0.84,0.367
-0.577,0.811,0.44
-0.505,0.78,0.495
-0.495,0.766,0.583
-0.464,0.745,0.667
-0.48,0.709,0.672
-0.494,0.686,0.69
-0.516,0.6,0.695
-0.549,0.574,0.615
-0.585,0.564,0.528
-0.612,0.573,0.505
-0.6,0.567,0.481
-0.565,0.551,0.569
-0.503,0.465,0.587
-0.493,0.465,0.674
-0.4,0.34,0.765
-0.383,0.213,0.856
-0.385,0.153,0.935
-0.392,0.023,0.952
-0.412,-0.028,0.991
-0.478,0.04,1.026
-0.516,0.06,1.03
-0.553,0.118,0.983
-0.572,0.145,0.887
-0.622,0.166,0.769
-0.692,0.237,0.722
-0.683,0.139,0.751
-0.645,0.226,0.739
-0.642,0.218,0.733
-0.603,0.189,0.775
-0.571,0.137,0.794
-0.554,0.119,0.845
-0.492,0.048,0.871
-0.499,0.057,0.888
-0.491,0.051,0.903
-0.544,0.053,0.846
-0.507,0.038,0.913
-0.487,0.036,0.888
-0.496,0.054,0.821
-0.508,0.066,0.655
-0.509,0.084,0.692
-0.49,0.089,0.611
-0.489,0.1,0.623
-0.509,0.034,0.637
-0.511,-0.001,0.65
-0.482,-0.081,0.671
-0.449,-0.118,0.68
-0.39,-0.159,0.68
-0.356,-0.168,0.659
-0.336,-0.16,0.636
-0.364,-0.144,0.642
-0.392,-0.145,0.681
-0.47,-0.126,0.745
-0.548,-0.133,0.757
-0.587,-0.125,0.753
-0.69,-0.1,0.75
-0.779,-0.052,0.754
-0.808,-0.002,0.775
-0.854,0.031,0.796
-0.864,0.057,0.816
-0.841,0.022,0.799
-0.81,0.009,0.791
-0.75,-0.012,0.761
-0.717,-0.026,0.724
-0.666,-0.057,0.705
-0.663,-0.034,0.712
-0.661,-0.017,0.736
-0.703,-0.018,0.722
-0.727,-0.015,0.723
-0.766,-0.012,0.765
-0.794,0.005,0.79
-0.805,0,0.822
-0.844,0.003,0.854
-0.853,-0.021,0.869
-0.855,-0.104,0.871
-0.891,-0.146,0.804
-0.93,-0.22,0.771
-0.95,-0.261,0.743
-0.916,-0.269,0.817
-0.835,-0.263,0.866
-0.811,-0.244,0.906
-0.756,-0.219,0.908
-0.741,-0.157,0.941
-0.714,-0.139,0.99
-0.667,-0.083,1.008
-0.642,-0.029,1.037
-0.599,-0.012,1.038
-0.538,0.008,1.052
-0.511,0.024,1.062
-0.484,0.032,1.065
-0.457,0.042,1.066
-0.451,0.044,1.064
-0.437,0.035,1.058
-0.435,0.012,1.036
-0.44,-0.004,0.896
-0.38,-0.047,0.953
-0.371,-0.051,0.944
-0.424,-0.077,0.92
-0.468,-0.095,0.884
-0.486,-0.096,0.893
-0.53,-0.082,0.906
-0.552,-0.068,0.934
-0.588,-0.062,0.948
-0.615,-0.052,0.954
-0.621,-0.04,0.964
-0.617,-0.039,0.973
-0.602,-0.037,0.974
-0.589,-0.038,0.974
-0.555,-0.042,0.964
-0.537,-0.061,0.948
-0.504,-0.068,0.93
-0.487,-0.079,0.919
-0.482,-0.092,0.911
-0.482,-0.096,0.906
-0.489,-0.098,0.904
-0.496,-0.1,0.903
-0.508,-0.1,0.904
